id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
13645,13679,18262,870,,,,2.937158,8.381563,42.9738,69.83,-88.32,29,5.97,2.804,F7IV,0.478,30.55319,29.564056,6.264101,1.29E-05,3.272E-05,-1.388E-05,0.76894619527219,0.146285877359882,3.38545393131944E-07,-4.28187442E-07,,,Cet,1,13645,,6.58263841640901,,,
14728,14764,19698,948,,,,3.177443,11.872627,136.4256,30.74,-26.98,1,5.97,0.296,B8V,-0.061,89.918046,98.68583,28.067752,-1.188E-05,1.715E-05,-1.725E-05,0.831852518027597,0.207216430476104,1.49031725402778E-07,-1.30802731E-07,,,Ari,1,14728,,66.3132021883553,,,
15296,15334,20346,986,,,,3.296042,39.283373,153.3742,22.23,-16.69,27,5.97,0.041,A2IV,0.056,77.193027,90.192048,97.109991,6.45E-06,3.295E-05,7.88E-06,0.86290170902321,0.685624201990224,1.077740811875E-07,-8.0915403E-08,,,Per,1,15296,,83.8687171248164,,,
16986,17027,22713,1111,,21    Eri,,3.65031,-5.62621,33.7041,-13.53,-207.06,40,5.97,3.332,K1V,0.921,19.356431,27.39344,-3.304323,2.339E-05,2.926E-05,-3.768E-05,0.955649052041204,-0.098195885733053,-6.55952909791667E-08,-1.003855206E-06,,21,Eri,1,16986,,4.04762248687873,,,
18127,18170,24357,1201,,,,3.886123,17.327083,41.3223,143.97,-29.93,35,5.97,2.889,F4V,0.354,20.733258,33.559339,12.306954,-5.64E-06,4.575E-05,4.94E-06,1.01738459437974,0.302414650333577,6.97986255895833E-07,-1.45104734E-07,,,Tau,1,18127,,6.08695372334901,,,
20562,20614,27901,1385,,,,4.415868,19.042013,50.5306,110.73,-32.5,37,5.97,2.452,F4V,0.378,19.246672,43.716619,16.486291,-9.36E-06,4.604E-05,4.82E-06,1.15607149829915,0.332345827311098,5.36834188479167E-07,-1.57564446E-07,,,Tau,1,20562,,9.10332399679909,,,
21794,21847,29645,1489,,,,4.697283,38.280182,31.8674,241.54,-97.88,47,5.97,3.453,G0V,0.593,8.3672,23.575143,19.742356,-1.941E-05,5.687E-05,1.791E-05,1.22974574341594,0.668115216813237,1.17101896401389E-06,-4.7453563E-07,,,Per,1,21794,,3.62076217756673,,,
22644,22697,30912,1554,,,,4.879754,27.897485,106.383,44.73,-35.83,38,5.97,0.836,F2IV,0.368,27.180586,90.005554,49.77581,-9.65E-06,4.783E-05,1.85E-06,1.27751654750014,0.486902969048516,2.168571593125E-07,-1.73708741E-07,,,Tau,1,22644,,40.3273792976113,,,
23776,23831,33093,1665,,,,5.1236,-12.491269,36.6972,136.07,-107.12,50,5.97,3.147,G2V,0.606,8.14869,34.890033,-7.937366,-1.315E-05,5.011E-05,-2.967E-05,1.34135544025228,-0.218013780158622,6.59685975131944E-07,-5.19332414E-07,,,Lep,1,23776,,4.79954424931945,,,
26321,26386,37171,1908,,,,5.617884,11.035005,251.8892,52.25,-16.18,-111,5.97,-1.036,K4II SB,1.592,24.691187,245.994845,48.213589,-7.423E-05,-0.00010073,-4.112E-05,1.47075855450755,0.192597161625036,2.53315148090278E-07,-7.8442853E-08,,,Ori,1,26321,,226.151774610836,,,
26860,26926,38089,1967,,,,5.714976,-6.796168,49.95,12.26,60.59,-7,5.97,2.477,F3V,0.447,3.697592,49.460941,-5.910953,-3.36E-06,-5.14E-06,1.542E-05,1.49617731208388,-0.118615501699671,5.94381572361111E-08,2.93748609E-07,,,Ori,1,26860,,8.89610704409229,,,
27367,27435,38858,2007,GJ 1085,,,5.809706,-4.094648,15.1768,62.39,-230.65,31.9,5.97,5.064,G4V,0.639,0.753864,15.119563,-1.083709,-3.02E-06,3.152E-05,-1.926E-05,1.52097740365848,-0.071465086449098,3.02475255298611E-07,-1.118222754E-06,,,Ori,1,27367,,0.821107464085088,,,
27519,27588,39118,2024,,,,5.841674,2.0247,316.4557,0.51,-6.94,7,5.97,-1.532,G8III+...,0.953,13.105055,315.986557,11.180485,-4.7E-07,7.56E-06,-1.039E-05,1.52934662263481,0.035337679596896,2.47254977083333E-09,-3.3646069E-08,,,Ori,1,27519,,357.108345808346,,,
28040,28110,39985,2075,,,,5.941121,9.509396,120.048,0.32,-9.91,13,5.97,0.573,A0IV,-0.038,1.824978,118.384412,19.833069,3E-08,1.407E-05,-3.49E-06,1.55538184957478,0.165970261605944,1.55140377777778E-09,-4.8045035E-08,,,Ori,1,28040,,51.3806980232345,,,
29698,29771,43544,2249,,,,6.268803,-16.618006,238.6635,-9.19,0.9,14,5.97,-0.919,B2/B3V,-0.167,-16.080571,228.129252,-68.255297,9.62E-06,1.473E-05,-3.1E-06,1.6411688041492,-0.290038926820924,-4.45543772430556E-08,4.363323E-09,,,CMa,1,29698,,203.048600271681,,,
41133,41250,71302,3322,,,,8.415891,-42.769834,549.4505,-12.12,6.83,23,5.97,-2.73,B3V,-0.159,-238.435625,325.323765,-373.107194,8.53E-06,4.298E-05,-2.62E-06,2.20327517285509,-0.746474418263228,-5.87594180833333E-08,3.3112774E-08,,,Pup,1,41133,,1076.46521362984,V438,6.133,5.963
48663,48802,85945,3922,,,,9.953776,57.418196,145.5604,35.74,-63.78,-44,5.97,0.155,G8III,0.895,-67.403804,40.010773,122.652275,-2.465E-05,-1.47E-05,-6.215E-05,2.60589239713358,1.00213656537606,1.73272409430556E-07,-3.09214165E-07,,,UMa,1,48663,,75.5092227665434,,,
50338,50480,89461,4056,,,,10.307847,-41.66849,163.1321,-28.24,3.13,23,5.97,-0.093,B9V,-0.063,-110.096991,52.236261,-108.453561,-7.79E-06,2.841E-05,-1.379E-05,2.6985880580254,-0.727252344221655,-1.36911383388889E-07,1.5174668E-08,,,Vel,1,50338,,94.8855326727801,,,
52189,52340,93237,4206,,,,10.697657,-79.783288,284.0909,-17.5,5.82,18,5.97,-1.297,B5IV,-0.071,-47.489079,16.849736,-279.586489,-2.45E-06,2.644E-05,-1.67E-05,2.80064009762905,-1.39248106310864,-8.48423940972222E-08,2.8216156E-08,,,Cha,1,52189,,287.607362886303,DR,6.007,5.957
63330,63533,113095,4929,,38    Com,,13.019337,17.123147,124.6883,-9,-23.01,-6,5.97,0.491,K0III,0.971,-114.943402,-31.423526,36.711515,2.7E-07,5.71E-06,-1.51E-05,3.40845457520923,0.298855286888264,-4.363323125E-08,-1.11555627E-07,,38,Com,1,63330,,55.4115118971687,,,
65340,65545,116831,5059,,,,13.436504,-1.192471,78.3085,-114.57,5.2,-20,5.97,1.501,A7III,0.183,-72.819816,-28.754333,-1.629678,3.01E-06,4.795E-05,2.4E-06,3.51766848680345,-0.020812545409779,-5.554510338125E-07,2.5210311E-08,,,Vir,1,65340,,21.8574754868693,,,
67027,67239,120064,5182,,3    Boo,,13.778701,25.702236,89.6861,-18.34,-59.46,8,5.97,1.206,F6IV-V,0.523,-72.208038,-36.286093,38.896377,-2.019E-05,-1.22E-06,-1.975E-05,3.60725552899525,0.448588645635627,-8.89148290138889E-08,-2.88270214E-07,,3,Boo,1,67027,,28.6813771266847,,,
67272,67485,120787,5213,,,,13.829296,61.489313,125.7862,62.67,-95.69,-11,5.97,0.472,G3V,0.974,-53.285819,-27.667491,110.531782,-2.313E-05,-5.507E-05,-3.774E-05,3.62050117553642,1.07319096571566,3.03832733604167E-07,-4.6391821E-07,,,UMa,1,67272,,56.389728033495,,,
73709,73937,133652,5619,,,,15.109222,-30.918483,121.3592,-23,-28.66,2,5.97,0.55,Ap Si,-0.076,-71.484802,-75.694407,-62.356553,-5.09E-06,1.431E-05,-1.552E-05,3.95558508131247,-0.5396293207915,-1.11507146527778E-07,-1.389476E-07,,,Lup,1,73709,,52.4807460249773,HZ,5.99,5.94
76079,76311,139357,5811,,,,15.587835,53.922144,118.0638,-17.96,2.08,-10,5.97,0.609,K4III:,1.184,-41.045217,-56.117127,95.421161,-4.17E-06,1.171E-05,-7.56E-06,4.0808856911153,0.941118945236085,-8.70725370277778E-08,1.0084124E-08,,,Dra,1,76079,,49.7049910576235,,,
79696,79938,146850,6078,,,,16.316783,-14.872825,325.7329,-21.18,-1.13,-42,5.97,-1.594,K3IIICNpvar,1.475,-134.283592,-284.744497,-83.607208,-1.235E-05,5.223E-05,9.3E-06,4.27172391751905,-0.259579770935947,-1.02683537541667E-07,-5.478394E-09,,,Sco,1,79696,,378.094186683296,,,
84398,84656,156891,6444,,,,17.306465,38.811395,97.0874,-12.39,74.11,-38,5.97,1.034,G7III:,1.011,-13.660496,-74.407964,60.850168,3.68E-06,5.234E-05,2.82E-06,4.53082185540137,0.677386621834908,-6.00684150208333E-08,3.59295418E-07,,,Her,1,84398,,33.6046982460699,,,
86309,86575,160781,6590,,,,17.692312,6.313156,346.0208,-2.97,-3.22,-31,5.97,-1.726,G7III,1.271,-27.673859,-342.806958,38.049297,-2.48E-06,3.122E-05,-8.85E-06,4.63183642600905,0.11018536440375,-1.43989663125E-08,-1.5611E-08,,,Oph,1,86309,,426.972594048034,,,
86604,86871,160720,6586,,,,17.748848,-57.54554,125.9446,18.09,-12.25,-6,5.97,0.469,G8III,0.912,-4.440591,-67.439469,-106.274305,1.165E-05,8.86E-06,1.16E-06,4.64663765539945,-1.00435913965966,8.77027948125E-08,-5.9389675E-08,,,Pav,1,86604,,56.5457540687621,,,
88770,89047,167042,6817,,,,18.175443,54.286552,50.226,108.16,246.87,-16,5.97,2.465,K1III,0.943,1.346244,-29.287505,40.780711,2.363E-05,5.95E-05,2.18E-05,4.75831988027667,0.947479074520914,5.24374476888889E-07,1.196859533E-06,,,Dra,1,88770,,8.99497581530035,,,
96453,96760,185467,7473,,,,19.668657,-23.429086,109.8901,29.69,-12.77,-28,5.97,0.765,K0III,1.038,42.660108,-91.36057,-43.693713,2.07E-06,3.295E-05,5.14E-06,5.14924228448534,-0.408914684718686,1.43941181756944E-07,-6.1910707E-08,,,Sgr,1,96453,,43.0526610491711,,,
98855,99171,191067,7690,,64    Aql,,20.13384,-0.678185,46.9484,116.6,-67.94,-4,5.97,2.612,K1IV,1.023,24.882377,-39.808383,-0.555695,2.024E-05,1.769E-05,-1.541E-05,5.27102690431158,-0.011836567096123,5.65292751527778E-07,-3.29382414E-07,,64,Aql,1,98855,,7.85597332260989,,,
101657,101986,197139,7919,,,,20.667549,43.458878,137.5516,-69.45,-56.74,-19,5.97,0.278,K2III,1.186,64.196196,-76.470354,94.612522,-2.78E-05,-3.89E-05,-4.083E-05,5.41075158184787,0.758500516021282,-3.36703101145833E-07,-2.75083282E-07,,,Cyg,1,101657,,67.4217467576244,,,
104414,104752,201852,8108,,,,21.221933,-36.423527,112.1076,34.19,3.61,0.4,5.97,0.722,K0III,0.967,67.382654,-59.974586,-66.563816,1.347E-05,1.289E-05,1.34E-06,5.55588894238073,-0.635710473859486,1.65757797381944E-07,1.7501773E-08,,,Mic,1,104414,,44.7919531254284,,,
104886,105224,202951,8149,,,,21.314452,11.203373,289.0173,21.12,15.51,-37,5.97,-1.335,K5III,1.612,216.277299,-183.307662,56.153713,-1.241E-05,4.93E-05,1.396E-05,5.58011035593568,0.195535744952759,1.02392649333333E-07,7.5194601E-08,,,Equ,1,104886,,297.851642942919,,,
105386,105727,205072,8239,,,,21.413729,80.524826,111.1111,42.61,-11.38,3,5.97,0.741,G6III:,0.95,14.256273,-11.459689,109.595241,1.949E-05,1.378E-05,2.02E-06,5.60610123656721,1.40542334624679,2.06579109284722E-07,-5.5171796E-08,,,Cep,1,105386,,44.0149284286815,,,
105998,106340,204854,8230,,6    PsA,,21.537381,-33.944623,154.321,-5.81,-4.04,16,5.97,0.028,A2V,0.051,102.323995,-76.936803,-86.171594,6.89E-06,-1.062E-05,-1.164E-05,5.63847315853285,-0.59244542938163,-2.81676748402778E-08,-1.9586472E-08,,6,PsA,1,105998,,84.8789503007244,,,
108629,108975,209522,8408,,,,22.076879,-26.822359,377.3585,12.59,-9.54,-18,5.97,-1.914,B3V (+B),-0.167,294.970905,-162.475552,-170.273827,-1.018E-05,3.19E-05,-7.27E-06,5.77971352808287,-0.468138472698219,6.10380423819444E-08,-4.6251225E-08,,,PsA,1,108629,,507.691625888249,UU,5.99,5.96
109256,109602,210762,8466,,,,22.202248,24.950641,100000,10.24,1.73,-3,5.97,-14.03,K0,1.5,80809.238902,-41114.467732,42183.734375,0.00193324,0.00458602,0.00075909,5.81253497639306,0.435470838388665,4.96449208888889E-08,8.387276E-09,,,Peg,1,109256,,35645113.3426244,,,
111165,111515,213986,8596,,,,22.593437,-23.991094,92.9368,25.95,-6.34,-3,5.97,1.129,K1III,0.984,79.215906,-30.564388,-37.787594,5.1E-07,1.233E-05,-1.36E-06,5.91494804983006,-0.418723581950386,1.25809150104167E-07,-3.0737187E-08,,,Aqr,1,111165,,30.7893130974161,,,
113441,113801,217703,8764,,,,23.045626,-20.870712,73.4754,-56.81,-129.81,26,5.97,1.639,K0III,0.946,66.522815,-16.975766,-26.176459,3.11E-06,-2.168E-05,-5.268E-05,6.0333308030518,-0.364262635695583,-2.75422651923611E-07,-6.29336638E-07,,,Aqr,1,113441,,19.2486377778253,,,
113828,114189,218396,8799,,,,23.124642,21.134251,39.4011,107.88,-50.08,-12,5.97,2.992,A5V,0.259,35.789988,-8.348582,14.206203,-3.11E-06,2.188E-05,-1.335E-05,6.05401705639874,0.368862256546454,5.23016998583333E-07,-2.42794691E-07,,,Peg,1,113828,,5.536049950434,V342,5.999,5.919
517,518,123,5,Gl 4.1A,,,0.104356,58.436733,21.4777,247.36,17.77,-11.6,5.98,4.32,G5V,0.687,11.23803,0.307211,18.300258,-8.49E-06,2.553E-05,-9.14E-06,0.027320425307302,1.01991339082467,1.19923512022222E-06,8.6151391E-08,,,Cas,1,517,Gl   4.1,1.62929603263972,V640,5.994,5.964
3689,3697,4526,216,,60    Psc,,0.789898,6.740956,141.2429,14.42,-10.26,14,5.98,0.23,G8III,0.941,137.278099,28.800101,16.579198,1.27E-05,1.275E-05,-5.3E-06,0.206794737713661,0.117651883758524,6.99101327361111E-08,-4.9741883E-08,,60,Psc,1,3689,,70.4693068967147,,,
6697,6711,8671,409,,,,1.438517,43.457739,41.7188,108.31,-60.45,31,5.98,2.878,F7V,0.52,28.160842,11.137079,28.695189,2.116E-05,3.193E-05,1.293E-05,0.376602936639852,0.758480631638646,5.25101697409722E-07,-2.93069869E-07,,,And,1,6697,,6.14893638512626,,,
7725,7740,10164,475,,105    Psc,,1.661338,16.405858,120.1923,82.41,-11.56,17,5.98,0.581,K2III,1.119,104.564097,48.581576,33.9471,-3.38E-06,5.138E-05,-1.55E-06,0.434937210930849,0.286336235610966,3.99534954145833E-07,-5.6044461E-08,,105,Psc,1,7725,,51.0035023959447,,,
12529,12562,16825,796,,,,2.692814,-14.549276,47.2144,-5.85,55.86,2,5.98,2.61,F5V,0.429,34.806592,29.614566,-11.860854,4.82E-06,2.34E-06,1.186E-05,0.704976961835997,-0.253932768351941,-2.83616003125E-08,2.70816921E-07,,,Cet,1,12529,,7.87045789695098,,,
15203,15241,20277,978,,,,3.276442,32.184018,134.5895,-4.1,-83.07,19,5.98,0.335,G8IV,0.988,74.510695,86.159067,71.68787,3.166E-05,3.253E-05,-3.552E-05,0.857770413073092,0.561717072071165,-1.98773609027778E-08,-4.02734724E-07,,,Per,1,15203,,63.9734835482648,V573,6.024,5.944
16298,16339,21981,1081,,,,3.51026,-47.375125,120.3369,64.6,20.03,-12,5.98,0.578,A2V,0.116,49.434979,64.784663,-88.544192,-2.979E-05,2.309E-05,1.694E-05,0.918983924409329,-0.826851920303425,3.13189637638889E-07,9.710818E-08,,,Hor,1,16298,,51.1446251596305,TU,6.036,5.896
16558,16599,21819,1073,,,,3.560855,54.974857,74.4048,-41.31,-1.63,14,5.98,1.622,A3V,0.114,25.453351,34.288904,60.930213,1.715E-05,-1.9E-06,1.139E-05,0.93222964058035,0.959492256853458,-2.002765314375E-07,-7.902462E-09,,,Cam,1,16558,,19.5523966962089,,,
21933,21986,30020,1505,,55    Eri,,4.726318,-8.794317,653.5948,28.84,-29.27,40,5.98,-3.097,F4IIIp (Sr),0.645,211.409419,610.333791,-99.926736,-7.775E-05,5.471E-05,-9.79E-05,1.23734714442732,-0.153489786668435,1.39820265472222E-07,-1.41904964E-07,,55,Eri,1,21933,,1509.38489665495,DW,6.041,5.951
22787,22840,31331,1574,,,,4.914086,0.467167,222.2222,-0.49,-4.89,17,5.98,-0.754,B5V,-0.116,62.326337,213.295379,1.811891,5.4E-06,1.658E-05,-5.13E-06,1.28650460221361,0.008153594560355,-2.37558703472222E-09,-2.3707388E-08,,,Ori,1,22787,,174.421493156118,,,
24771,24831,34868,1758,,,,5.323246,-27.368884,134.0483,-3.46,-8.09,18,5.98,0.344,A0V,-0.022,20.98127,117.180228,-61.624432,4.67E-06,1.332E-05,-1.313E-05,1.39362250522266,-0.477677135187478,-1.67745533472222E-08,-3.9221426E-08,,,Col,1,24771,,63.4453795775714,,,
26541,26606,37367,1924,,,,5.655087,29.215213,324.6753,-1.48,-7.25,20,5.98,-1.577,B2IV-V,0.144,25.553405,282.219831,158.471313,4.43E-06,2.312E-05,2E-08,1.48049823421663,0.509901651446329,-7.17524247222222E-09,-3.5148991E-08,,,Aur,1,26541,,372.22025301785,V433,5.999,5.959
28491,28562,40486,2105,,,,6.028627,48.959445,242.1308,7.1,-9.89,11,5.98,-0.94,K0,1.437,-1.191501,158.977003,182.626025,-8.45E-06,1.608E-05,8.6E-07,1.5782908291905,0.854503515454361,3.44217713194444E-08,-4.7948073E-08,,,Aur,1,28491,,207.014134879104,,,
35955,36055,58526,2833,,,,7.430889,-5.774961,371.7472,-6.02,-2.92,14,5.98,-1.871,CIb...,0.901,-135.334126,344.211499,-37.405776,5.08E-06,1.673E-05,-6.68E-06,1.94540217662439,-0.100792080869891,-2.91857835694444E-08,-1.4156559E-08,,,Mon,1,35955,,487.977727286486,,,
36134,36236,59136,2860,,,,7.461927,-22.859199,295.858,-1.28,-0.42,26,5.98,-1.375,B5III,-0.088,-101.812355,252.897426,-114.931413,-7.36E-06,2.32E-05,-1.088E-05,1.95352796070087,-0.398968278816899,-6.20561511111111E-09,-2.036217E-09,,,Pup,1,36134,,309.029543251359,,,
38904,39014,65904,3137,,,,7.983835,-45.215844,301.2048,-11.58,7.92,-3,5.98,-1.414,B4V,-0.143,-105.311395,184.200694,-213.784774,1.168E-05,1.364E-05,1.032E-05,2.09016302176254,-0.789165347024124,-5.61414242083333E-08,3.8397243E-08,,,Pup,1,38904,,320.331760085281,,,
41556,41674,72232,3363,,,,8.496011,-46.331693,176.6784,-25.27,14.48,12,5.98,-0.256,B7IV,-0.127,-74.163714,96.861412,-127.800256,6.58E-06,2.701E-05,-3.1E-07,2.22425045901635,-0.808640585741075,-1.22512417076389E-07,7.020102E-08,,,Vel,1,41556,,110.255433210222,,,
43427,43550,75556,3511,,,,8.869453,42.002735,161.5509,-32.72,-61.99,57,5.98,-0.062,K0III,1.251,-81.938528,87.739983,108.104723,-3.301E-05,7.289E-05,2.93E-06,2.32201741897843,0.73308601531,-1.58631036277778E-07,-3.00536E-07,,,Lyn,1,43427,,92.2146665124264,,,
45281,45412,79452,3664,,,,9.253963,34.633516,130.039,-157.52,47.81,56,5.98,0.41,G6III,0.839,-80.517673,70.464662,73.90472,4.282E-05,9.448E-05,5.735E-05,2.42268181281304,0.604468885157425,-7.63678509611111E-07,2.3178942E-07,,,Lyn,1,45281,,59.7035286583837,,,
49703,49844,88399,4001,,,,10.177142,-41.715247,69.4444,28.07,-129.15,33,5.98,1.772,K3III,1.239,-46.046141,23.809806,-46.210515,-1.02E-06,-1.011E-05,-5.491E-05,2.664369616763,-0.728068404697595,1.36087200131944E-07,-6.26136868E-07,,,Vel,1,49703,,17.0294256187755,,,
51474,51623,91533,4144,,,,10.546615,-58.666745,100000,-6.54,2.16,10,5.98,-14.02,A2Iab,0.29,-48282.384199,19312.353278,-85415.71521,0.00034206,0.0032778,0.00053578,2.76109725256537,-1.02392785937022,-3.17068147083333E-08,1.0471975E-08,,,Car,1,51474,,35318316.9791956,,,
52673,52827,93737,4228,,,,10.801503,-59.919163,100000,-7.58,2.71,-24,5.98,-14.02,A0Ia,0.274,-47675.070426,15469.846722,-86531.910064,6.453E-05,0.00384224,0.00067971,2.82782691644733,-1.04578667203856,-3.67488769861111E-08,1.313845E-08,,,Car,1,52673,,35318316.9791956,V522,6.029,5.949
56993,57165,101883,4508,,,,11.724219,-37.190155,260.4167,-19.05,-21.81,36,5.98,-1.098,K3III,1.449,-206.916524,14.965258,-157.412258,-1.092E-05,2.49E-05,-4.419E-05,3.0693934738762,-0.649090658206301,-9.23570061458333E-08,-1.05737863E-07,,,Cen,1,56993,,239.441817286338,,,
63830,64033,113823,4944,,,,13.123418,-59.86051,170.068,-11.78,-8.06,4,5.98,-0.173,B9IV+...,0.435,-81.725646,-24.75419,-147.075782,7.2E-07,1.037E-05,-6.87E-06,3.4357026762783,-1.04476298491484,-5.71110515694444E-08,-3.9075982E-08,,,Cen,1,63830,,102.140975198985,,,
66695,66907,119458,5161,,,,13.712063,34.989021,146.8429,13.01,11,-15,5.98,0.146,G5III,0.857,-108.419319,-52.134326,84.2025,1.939E-05,-9.5E-07,-2.38E-06,3.58980982689977,0.61067362163316,6.30742598402778E-08,5.3329504E-08,,,CVn,1,66695,,76.1377432456151,,,
68280,68498,122365,5262,,,,14.022341,8.894906,82.85,32.96,-1.19,-17,5.98,1.389,A2V,0.089,-70.646588,-41.340646,12.810455,2.145E-05,-2.79E-06,-3.16E-06,3.67104038420265,0.155245401518782,1.59794589111111E-07,-5.769282E-09,,,Boo,1,68280,,24.2325992409255,,,
73996,74224,134255,5636,,,,15.168702,-38.792511,131.406,-24.53,-20.85,-35,5.98,0.387,G6III,0.867,-69.153852,-75.548941,-82.325918,1.293E-05,3.727E-05,1.207E-05,3.97115701640804,-0.677057045481955,-1.18924795840278E-07,-1.01083652E-07,,,Lup,1,73996,,60.9817663998785,,,
74333,74561,135438,5674,,,,15.235011,31.787845,203.252,42.18,-30.19,4,5.98,-0.56,K5,1.552,-114.420765,-129.443739,107.068189,1.846E-05,-4.187E-05,-2.313E-05,3.98851652332609,0.554802552304063,2.04494410458333E-07,-1.4636525E-07,,,Boo,1,74333,,145.881426027535,,,
77176,77412,141353,5874,,,,15.803696,13.789078,144.7178,-8.84,-105.44,-54,5.98,0.177,K2III,1.272,-76.433027,-117.946251,34.493131,1.438E-05,3.359E-05,-8.5E-05,4.13739800299662,0.24066481110899,-4.28575293611111E-08,-5.11187544E-07,,,Ser,1,77176,,73.9945954312725,,,
82961,83216,153221,6300,,,,17.00749,-48.647759,106.8376,-16.98,-80.41,-29,5.98,0.836,G5IV,0.883,-18.135284,-68.216504,-80.198736,4.57E-06,5.141E-05,-5.25E-06,4.45255056368807,-0.84906356408845,-8.23213629583333E-08,-3.8983868E-07,,,Ara,1,82961,,40.3273792976113,,,
83436,83693,154310,6344,,,,17.105608,-37.22759,142.2475,-7.95,-24.42,-21,5.98,0.215,A2IV,0.076,-26.278952,-110.172055,-86.057149,1E-06,2.782E-05,-4.1E-07,4.47823781975148,-0.649744015925625,-3.85426876041667E-08,-1.183915E-07,,,Sco,1,83436,,71.4496326075514,,,
83597,83854,154779,6365,,,,17.13746,-17.609052,114.9425,4.62,-34.99,-14,5.98,0.678,K0III,1.011,-24.529518,-106.775142,-34.772422,6.89E-06,1.847E-05,-1.425E-05,4.48657645698593,-0.307335929317677,2.23983920416667E-08,-1.69636306E-07,,,Oph,1,83597,,46.644452520378,,,
84144,84402,155970,6404,,,,17.255635,-14.58414,89.3655,-18.86,-5.88,-3,5.98,1.224,K1III,1.096,-16.747443,-84.849012,-22.502358,-7.32E-06,5.12E-06,-1.69E-06,4.51751456493622,-0.254541258436635,-9.14358601527777E-08,-2.8507044E-08,,,Oph,1,84144,,28.2097995366343,,,
85183,85442,157955,6494,,,,17.460431,-29.724567,226.2443,-8.1,-31.72,-21,5.98,-0.793,B9.5IV,0.01,-27.661577,-194.517709,-112.178859,-3.74E-06,3.679E-05,-1.956E-05,4.5711301973883,-0.518791556600366,-3.9269908125E-08,-1.53782899E-07,,,Oph,1,85183,,180.800655211001,,,
85284,85543,158105,6501,,,,17.482247,-36.77828,245.098,-3.09,-5.04,-28,5.98,-0.967,K0III,1.112,-26.528355,-194.512415,-146.744927,-5E-08,2.677E-05,1.235E-05,4.5768414379185,-0.641902078802829,-1.49807427291667E-08,-2.4434609E-08,,,Sco,1,85284,,212.226689690078,,,
88276,88550,164870,6739,,,,18.080662,-35.901442,105.5966,-14,-33.55,-16,5.98,0.862,K2III,1.16,1.806129,-85.516898,-61.920996,-7.66E-06,2.317E-05,-4.32E-06,4.73350611910324,-0.626598365231154,-6.78739152777778E-08,-1.62654989E-07,,,Sgr,1,88276,,39.373135370085,,,
88879,89156,166988,6814,,,,18.195866,33.447057,237.5297,13.52,12.14,-19,5.98,-0.899,A3V,0.045,10.158485,-197.933055,130.918251,1.432E-05,2.468E-05,9.5E-07,4.76366670953458,0.583761267993325,6.55468096111111E-08,5.885638E-08,,,Her,1,88879,,199.342545649809,,,
92994,93287,175401,7130,,,,19.000987,-66.653618,136.0544,12.33,-42.6,-20,5.98,0.311,K0III,0.977,13.968188,-52.075986,-124.914901,-9.3E-07,3.485E-05,7.65E-06,4.97444678905336,-1.16332508414299,5.97775268125E-08,-2.06530627E-07,,,Pav,1,92994,,65.4033509448895,,,
95700,95999,182709,7383,,,,19.519709,-68.43392,387.5969,17.19,-13.42,-14,5.98,-1.962,K4/K5III,1.638,55.199709,-131.342454,-360.462775,1.865E-05,3.898E-05,4.05E-06,5.11024790322038,-1.19439721729246,8.33394716875E-08,-6.5061995E-08,,,Pav,1,95700,,530.640019194775,,,
96179,96481,185018,7456,,,,19.61457,11.273206,371.7472,9.16,3.21,-1,5.98,-1.871,G0Ib,0.881,149.555258,-332.487575,72.671945,1.418E-05,8.72E-06,5.47E-06,5.13508243657817,0.196754560172041,4.44089331388889E-08,1.5562519E-08,,,Aql,1,96179,,487.977727286486,,,
96533,96840,185936,7486,,,,19.684869,13.815682,100000,0,-10.95,-14,5.98,-14.02,B5V,-0.078,41458.071676,-87812.171594,23879.924367,0.00053525,-0.0011337,-0.00515809,5.153486636,0.241129132487892,0,-5.3087098E-08,,,Aql,1,96533,,35318316.9791956,QS,6.08,5.97
103320,103652,199942,8038,,,,21.001106,7.516197,75.815,48.1,6.98,-20,5.98,1.581,A7V,0.283,53.163949,-53.133167,9.917068,-2.08E-06,2.708E-05,-1.3E-07,5.49807671145958,0.131182381099948,2.33195380347222E-07,3.3839994E-08,,,Equ,1,103320,,20.304860027168,,,
106786,107129,206570,8297,,,,21.700301,35.5102,625,5.45,1.94,10,5.98,-2.999,C6.3,2.5,419.303215,-288.130456,363.029979,1.34E-05,1.083E-05,1.073E-05,5.68112548419552,0.619769914297119,2.64223455902778E-08,9.405385E-09,,,Cyg,1,106786,,1379.1134690236,V460,6.158,5.788
